"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NDUFA9",0.351760844322344,8.36523914792899,3.1700203034113,0.00636701379743784,0.0296910745451948,-2.61230108830106
"TAS1R1",-0.329818042124542,5.06406865088757,-3.16983016397168,0.00636948738510429,0.0296966678304912,-2.61267447605094
"SNORA61",0.986455514652019,7.76172074852071,3.16903108533601,0.0063798932700122,0.0297392344888349,-2.61424363043198
"RNF175",-0.348558785714285,3.38218976923077,-3.16838222076202,0.0063883553924334,0.0297727252812328,-2.6155177584611
"FGFR1OP",0.526596296703298,6.71216960946746,3.16794150726324,0.00639410926137792,0.029793583477596,-2.61638312966079
"FLJ22184",-0.494783439560439,7.37522646745562,-3.16724872048195,0.00640316452049171,0.0298226248106855,-2.61774342189107
"NT5C",-0.444511534798533,6.94289908284024,-3.16722284612543,0.00640350296410863,0.0298226248106855,-2.61779422539212
"TNFRSF4",-0.42078013186813,6.4213704556213,-3.16717104446337,0.00640418059713737,0.0298226248106855,-2.61789593614167
"TRIM65",-0.393655547619043,7.36715623076923,-3.1666937305091,0.00641042782450067,0.0298457533570989,-2.61883311179487
"PHC3",-0.407770855311355,9.23990362721893,-3.16643614179006,0.00641380172787406,0.0298502065665594,-2.61933886070881
"TRPV5",-0.366793835164835,4.76176237278107,-3.16642514614647,0.00641394578818937,0.0298502065665594,-2.61936044936328
"GOT1",0.428459393772895,8.59548846745562,3.16603670386493,0.00641903705160492,0.029864406559814,-2.62012310179313
"FBXO2",-0.440588424908423,6.64601456213018,-3.16599684869809,0.00641955965438145,0.029864406559814,-2.62020135095402
"CRTAC1",-0.470096007326007,4.99773410650888,-3.16550120238991,0.00642606235940358,0.0298864163989032,-2.62117445784268
"ZNF37A",0.468557144688647,6.4020033964497,3.16539483727277,0.00642745868164551,0.0298864163989032,-2.62138328198731
"RAB22A",-0.267544034798529,8.98359946745562,-3.16534312107176,0.00642813770145028,0.0298864163989032,-2.62148481475301
"ENPEP",1.51012109157509,5.71952343786982,3.16512594662111,0.00643098991866799,0.0298906736210882,-2.62191118326371
"ANKRD2",-0.366675234432234,6.23778802366864,-3.16506224511235,0.00643182676723568,0.0298906736210882,-2.62203624451079
"ATP5J",-0.43855927197802,7.6629575887574,-3.1649391690571,0.0064334439262148,0.0298906736210882,-2.62227787090513
"KCNJ3",-0.381216738095237,5.26613576923077,-3.16488291023279,0.00643418327356587,0.0298906736210882,-2.62238831927604
"LBX2",-0.379795205128205,5.76198609763314,-3.16360806622661,0.00645095969487431,0.0299626380247978,-2.62489102500483
"F8",0.380267953296703,4.67290619822485,3.16348905300442,0.0064525280672647,0.0299639513177402,-2.62512465643407
"ITCH",0.393073452380953,9.23162023076923,3.16274229421821,0.00646237757122271,0.030002834998029,-2.62659056205965
"HRG",-0.385880520146519,3.40473094674556,-3.16265908655039,0.00646347597396077,0.030002834998029,-2.62675389698586
"EEF1E1",0.559068886446889,6.11424180473373,3.16247290337208,0.0064659343987969,0.0300082702175945,-2.62711936798115
"PIK3CA",0.744743492673994,8.08832749112426,3.16212177493385,0.00647057333424543,0.0300238209638181,-2.62780861044445
"SMYD2",0.461399324175825,6.82405063313609,3.16139435781344,0.0064801940908556,0.0300582569106298,-2.62923644066774
"UBL3",0.773150327838828,8.05815034911243,3.16136564620777,0.00648057411832989,0.0300582569106298,-2.62929279683296
"KLHL34",-0.390988166666663,6.70572992307692,-3.16101156343453,0.00648526257941773,0.0300696751285549,-2.6299877957709
"SLC22A20",-0.341070941391939,5.32640457100592,-3.16092086934223,0.00648646401281902,0.0300696751285549,-2.6301658092889
"CHMP1A",-0.293719518315015,8.9446098816568,-3.16088748147397,0.00648690636059442,0.0300696751285549,-2.63023134245948
"RSPH6A",-0.45433363003663,6.47017531360947,-3.16063107405214,0.00649030443535701,0.0300794443179292,-2.63073461077305
"HFE",-0.776078194139191,6.54069343786982,-3.16046381648464,0.0064925219884934,0.0300837395598043,-2.63106289473271
"LMNTD2",-0.387191173992671,6.77905772189349,-3.15954384538948,0.00650473266185698,0.0301343279964024,-2.63286850886834
"LEF1",0.448436930402932,4.2973173964497,3.15929098687855,0.00650809280371275,0.0301439028171966,-2.6333647744661
"NTN3",-0.378374335164837,6.54457414201183,-3.15908022715777,0.00651089482279833,0.03015088925789,-2.63377841072508
"LSP1",-0.439292452380953,6.60564030769231,-3.15851503594177,0.0065184148495403,0.0301797169046952,-2.63488762895825
"ZNF638",0.641873016483515,7.36427449112426,3.15795616397688,0.00652585924660475,0.030208183011046,-2.63598441093178
"CREG1",-0.621824891941388,7.69833562130178,-3.15762031227668,0.00653033697061811,0.0302229078185458,-2.63664350086896
"WBP2",-0.55849922161172,8.22249249112426,-3.15658164716257,0.00654420416055447,0.0302810733313566,-2.63868174398537
"NUCB2",0.452460714285714,9.01447115384615,3.15627005941317,0.00654836983791851,0.0302922802217041,-2.63929317068271
"TECR",-0.636006873626377,10.1329532011834,-3.15620607697839,0.00654922555614909,0.0302922802217041,-2.63941872169412
"FLYWCH1",-0.427109703296702,7.52136368639053,-3.15565214004765,0.0065566386834311,0.0303205511497477,-2.64050567840598
"TMEM259",-0.276945344322344,9.37629292899408,-3.15517491651875,0.00656303184024152,0.0303426881026107,-2.64144207798421
"HPS1",-0.395124053113555,7.30453604142012,-3.15503319205869,0.0065649316487808,0.0303426881026107,-2.64172016238217
"PMS1",0.499596565934065,6.89229488757396,3.15500338513189,0.00656533127821967,0.0303426881026107,-2.64177864770886
"RNU1-96P",-0.539608255494504,3.06510000295858,-3.15484150249868,0.00656750210227811,0.0303467033104274,-2.64209628218846
"CCDC3",1.48523121611722,5.54052974260355,3.15361980312644,0.00658390784012433,0.0304164796887567,-2.64449331967607
"NDUFA6",0.360397835164838,8.88950631952663,3.15344398794137,0.00658627213001439,0.0304205324908993,-2.64483826460469
"GPR144",-0.325151494505496,6.1127208816568,-3.15336047110026,0.00658739552415878,0.0304205324908993,-2.64500212132821
"AQP2",-0.411571203296701,5.85454953254438,-3.15286735206387,0.00659403238661639,0.0304429198726345,-2.64596958554607
"CD47",-0.732732404761906,9.896247,-3.15280621206242,0.0065948557273322,0.0304429198726345,-2.6460895359721
"SPIRE1",0.52429861904762,8.27565419230769,3.15265596501075,0.00659687945853536,0.0304461162580371,-2.64638430355257
"TRPS1",0.442155928571432,6.81279253846154,3.15249395758339,0.00659906228272268,0.0304461162580371,-2.64670214084606
"PVRL2",-0.458150130036628,7.79693246745562,-3.15246391936192,0.00659946708437823,0.0304461162580371,-2.64676107157148
"KIAA1804",-0.377811413919416,5.20851501775148,-3.15162069252508,0.00661084062180344,0.0304925514293237,-2.6484153220593
"PLVAP",-0.428596591575092,6.04629871597633,-3.15046150276673,0.00662650755408751,0.0305587676223027,-2.65068930272636
"TIPRL",0.390696005494507,8.07458088165681,3.1503508182054,0.0066280054212919,0.0305596285566865,-2.65090642463358
"LOC401357",-0.471331884615386,6.09213605325444,-3.14976740100416,0.00663590620038691,0.0305900051053041,-2.65205084945648
"FGF5",-0.758157111721614,11.018427816568,-3.14914333327665,0.00664436778985558,0.0306177461864246,-2.65327497190884
"RAD51B",0.63379562637363,6.06941004733728,3.14912979787776,0.00664455143136978,0.0306177461864246,-2.65330152140741
"EFCAB11",0.288929089743592,5.81716273372781,3.14859207096865,0.00665185110321802,0.0306453239103978,-2.65435624878836
"CLK3",0.329282324175825,6.1561179408284,3.14784763046949,0.00666197001520275,0.0306822770352585,-2.6558163823354
"MEA1",-0.501878038461536,9.36377467455621,-3.14780830305594,0.00666250500173524,0.0306822770352585,-2.65589351676401
"RARRES2",-0.401972837912087,6.27280008579882,-3.14768868845682,0.00666413242810392,0.0306837089098811,-2.65612812059591
"CHRDL2",-0.344534836996337,5.39851874556213,-3.14689900857989,0.00667488635254987,0.0307222734955158,-2.65767690408014
"GLTPP1",-0.348330565934063,7.19530811242604,-3.14688006744193,0.00667514450513975,0.0307222734955158,-2.65771405210025
"SRP54",0.387626254578759,9.50649441420118,3.14614557126143,0.00668516272015575,0.030762307506154,-2.65915454057577
"TET3",0.529406300366301,6.56616886390533,3.14509753735961,0.00669948320452286,0.0308221190382579,-2.66120983199752
"CLDN7",-0.337070478021975,5.52772398816568,-3.14468947386201,0.00670506724339228,0.0308367528305058,-2.66201004884306
"DRAP1",-0.698299716117216,10.5171860650888,-3.1446717316668,0.00670531013622531,0.0308367528305058,-2.66204484105066
"TMSB15B",0.442700115384617,5.10335520710059,3.14431756200667,0.00671016058313754,0.0308529715350536,-2.66273935559976
"METTL20",0.361755832417583,4.47775964792899,3.14409784278296,0.00671317143950678,0.0308565842555254,-2.66317021035162
"SLC10A2",-0.363208553113552,5.19600519526627,-3.14404821837559,0.0067138516375657,0.0308565842555254,-2.66326751975316
"FOXD2",-0.387581749084248,5.82515985207101,-3.14388882968735,0.00671603682744393,0.0308565842555254,-2.66358006604763
"SWT1",0.568290694139193,4.34266602366864,3.14387386809078,0.0067162419843086,0.0308565842555254,-2.66360940419057
"RN7SKP149",-0.344092761904762,3.47519907692308,-3.14364509124758,0.00671937979709746,0.0308649162260447,-2.66405800876492
"LOC653486",-0.40589787912088,6.05121670414201,-3.14352879756384,0.00672097539096733,0.0308661622536504,-2.66428604478338
"ARNT",-0.333477293040291,8.84297356804734,-3.14331425354547,0.00672392000022018,0.0308736019395452,-2.66470673227221
"ZNF487",0.664537049450548,5.01764393491124,3.14302837283039,0.00672784568559599,0.0308855425239681,-2.66526729186138
"USP3",0.369099227106228,7.5990655443787,3.14267539427442,0.00673269587837263,0.030898045220003,-2.66595940525392
"HMBS",0.353102434065933,7.69495649704142,3.14263722476415,0.00673322056345283,0.030898045220003,-2.66603424643302
"CACNG7",-0.408619866300365,5.5931749408284,-3.1423990827555,0.0067364950202273,0.0309027020516592,-2.66650118160067
"SYNGR2",-0.478417449633699,8.55853982544379,-3.14237057094032,0.00673688716370534,0.0309027020516592,-2.66655708549961
"PKN2",0.364489391941394,8.77453214792899,3.14189354868019,0.00674345134219974,0.0309253587550499,-2.66749238249571
"MAP1LC3B",0.616446992673993,6.03936887573964,3.14181882724966,0.00674448013695108,0.0309253587550499,-2.66763888638434
"SUB1P1",0.577971315018317,6.11031718934911,3.14140368786393,0.00675019876994754,0.0309454922759967,-2.66845282521041
"CEACAM1",-0.327434836996335,4.16705905325444,-3.14124282510904,0.00675241597696828,0.0309495691593313,-2.66876821388748
"METTL17",0.390475739926741,7.29411985798817,3.14065418067616,0.0067605355335877,0.0309806924265294,-2.66992228938077
"CHIAP2",-0.34358421062271,3.32368725443787,-3.14052641378651,0.00676229918019292,0.0309826827192366,-2.6701727794387
"LCNL1",-0.39831025091575,6.42347114792899,-3.14035585271078,0.00676465425074974,0.0309873814116007,-2.67050716563725
"AKIRIN2",0.565787106227106,8.08471753254438,3.13961545102976,0.00677488696104896,0.0310281568876338,-2.67195869005278
"GRIN3B",-0.508986331501831,6.7904923964497,-3.13906915075631,0.00678244690521079,0.0310566778034868,-2.67302964734422
"FAM72B",0.881675380952384,6.74743257692308,3.13808035106156,0.00679615156559907,0.0311133185109836,-2.67496798611217
"GPX5",-0.344068954212454,3.59697725739645,-3.13794938217389,0.00679796883254022,0.0311155262333101,-2.67522471535945
"FLRT1",-0.386887956043954,5.75452682248521,-3.13783815948261,0.00679951248708697,0.0311164809614247,-2.67544273596673
"SERPIND1",0.505688554945054,4.03392473964497,3.13749176663668,0.00680432227765689,0.0311323791372888,-2.67612173205064
"PIGP",0.325262719780222,6.16773061242604,3.13696040471842,0.00681170696845458,0.031160049914381,-2.67716327616368
"PYCARD",-0.648166587912085,7.23482212426036,-3.1362227564903,0.00682197169213691,0.0312008819129975,-2.67860911691546
"WNT4",-0.430808031135533,6.15690618343195,-3.13473017025823,0.00684278852676519,0.031285756766404,-2.68153449677734
"RAPGEF2",0.584022730769234,8.46154887573964,3.13469971241997,0.00684321396984286,0.031285756766404,-2.68159418965845
"MIR202",-0.524057412087913,3.07358010650888,-3.1342458232676,0.00684955711136618,0.0312991248945503,-2.68248373297217
"FOXC2",-0.468177573260073,8.33423252662722,-3.13423794675973,0.0068496672375514,0.0312991248945503,-2.6824991693402
"PUS7L",0.808056957875461,7.52281018934911,3.13412811012339,0.00685120311187322,0.0312991248945503,-2.68271442626781
"SCGB1A1",-0.335936265567765,5.11850828402367,-3.13406081917837,0.00685214422684187,0.0312991248945503,-2.68284630181734
"PLA2G4E",-0.416577080586079,4.39387824852071,-3.13397245452749,0.00685338026765674,0.0312991248945503,-2.68301947643457
"MYOM2",-0.343429450549449,4.4108900887574,-3.13391418536674,0.00685419545466104,0.0312991248945503,-2.6831336702447
"PMS2L2",-0.379371800366302,9.47477713609467,-3.13369744278199,0.00685722853012397,0.0313068414009009,-2.68355843115347
"SHISA9",-0.37381019230769,6.41301137278106,-3.13354839244822,0.00685931509631873,0.0313102344202704,-2.68385052915063
"SNORD21",0.959857576007326,5.83371583727811,3.13254347571738,0.00687339938390049,0.0313603051872366,-2.68581982500662
"WFIKKN1",-0.378572460622707,6.6198069852071,-3.13249948499893,0.00687401658298428,0.0313603051872366,-2.68590602922916
"WNT10B",-0.408260442307689,6.0575741035503,-3.13247779024195,0.00687432098518008,0.0313603051872366,-2.68594854219797
"C11orf21",-0.390509902930401,6.12484785798817,-3.13235509757403,0.00687604275404909,0.0313620212267362,-2.68618896929221
"FLNC",0.664416765567765,10.6671407159763,3.13223710354016,0.00687769898814634,0.0313634377453975,-2.6864201873596
"ZHX1-C8orf76",0.567434206959707,6.37173026035503,3.1320102355697,0.00688088454914123,0.0313718263276281,-2.68686474746894
"SH2B2",-0.32938858974359,5.70140411242604,-3.13183601164516,0.00688333189992831,0.0313768465854937,-2.68720614467462
"SYNGR3",-0.62874610164835,6.59423884319527,-3.13167478528092,0.0068855974383299,0.0313806320889528,-2.68752206963083
"C1orf213",-0.322417503663003,4.79850566863905,-3.13158530276465,0.00688685515660503,0.0313806320889528,-2.68769741037673
"BTN2A3P",0.398454133699636,5.8346039408284,3.13110309041446,0.00689363678428069,0.0314053933798339,-2.68864228821538
"C9orf40",-0.428842001831502,7.83911075739645,-3.13083146769107,0.00689745967505077,0.031416668486693,-2.68917451137071
"PARP3",-0.38496948901099,7.39100484023669,-3.12984153087172,0.00691141005031562,0.0314740590157691,-2.69111414160466
"ACIN1",0.39486020695971,7.82269549112426,3.12971728976096,0.00691316284745584,0.031475255046118,-2.69135756508821
"C2CD4C",-0.521044864468863,6.29754349112426,-3.12949409574232,0.00691631277852623,0.031475255046118,-2.69179486081153
"ZNF17",0.363557963369964,5.92063176331361,3.12945432161354,0.00691687425859079,0.031475255046118,-2.6918727881727
"SNORD20",0.877057058608059,2.74925007100592,3.1294401347207,0.00691707454182075,0.031475255046118,-2.69190058376215
"SSRP1",0.280370104395601,9.3470570591716,3.12895929907291,0.00692386612104557,0.0315000093076731,-2.69284264445722
"SNRPA1",1.00821682600733,6.0838470295858,3.12855970967349,0.00692951514799904,0.0315195568997685,-2.6936255057908
"PAQR6",-0.395908646520145,5.63459889940828,-3.12781233580413,0.00694009305925133,0.031561511986726,-2.69508968421281
"ELMO2",-0.305761025641022,8.40834544970414,-3.1273718091634,0.00694633549902878,0.0315837380951744,-2.69595268846114
"CTSL",0.492659445054947,9.08219510650888,3.12675443758437,0.00695509323973508,0.031614091486549,-2.6971620989032
"ADAM8",-0.378609124542123,6.43174450295858,-3.12670999651584,0.00695572408044893,0.031614091486549,-2.69724915576594
"LOC100505501",-0.412205304029302,5.80543765088757,-3.12624353728093,0.00696234887851794,0.031632669085957,-2.69816290200285
"TOB2P1",-0.280156992673992,6.16254058579882,-3.12623107521895,0.0069625259540464,0.031632669085957,-2.69818731356717
"RNA5SP352",1.16230810439561,7.81955028994083,3.12602009928289,0.00696552442192729,0.0316401242841277,-2.6986005853282
"ATHL1",-0.449385637362636,7.03850642011834,-3.125618636824,0.00697123367887721,0.0316598876370988,-2.69938697863789
"C1QL1",-0.530544847985347,7.57703028994083,-3.12432287768145,0.00698969242322001,0.0317327110896176,-2.70192501081247
"MEOX1",-0.425862928571426,5.57332776923077,-3.12430189047583,0.00698999179362838,0.0317327110896176,-2.70196611729812
"ALDH4A1",-0.482708587912088,6.23169235502959,-3.12290382324549,0.00700996297290201,0.0318171776065097,-2.70470431823298
"INTS1",-0.258515558608057,7.87431223668639,-3.12067639081049,0.00704189801682539,0.0319559028578951,-2.70906640684873
"RNU6-622P",-1.07232770695971,4.36517327810651,-3.1202325997428,0.00704827786636082,0.0319786280380128,-2.70993543439946
"TRPC4AP",0.396370080586083,9.77215444378698,3.11970149998993,0.0070559203529405,0.0320070719474473,-2.71097539839153
"SNORA40",1.12745325457876,7.02249364497041,3.11858904453995,0.00707195504474854,0.0320735661077941,-2.71315362594108
"AP2A1",-0.394544157509161,9.24373098224852,-3.118328851291,0.00707571060442404,0.0320843554586209,-2.71366307245244
"VSTM2L",-0.439105963369961,6.60899600591716,-3.11820280318553,0.00707753065725656,0.0320863658877025,-2.71390986600349
"TGFBI",1.13523056776557,12.3211721301775,3.11789267265299,0.00708201070959216,0.0321004324403859,-2.71451707229844
"RN7SL105P",-0.61765378205128,6.50779710059172,-3.11753542653541,0.00708717485117292,0.0321175936722316,-2.71521651229723
"MLLT6",-0.319438846153838,7.28627376331361,-3.11737392554703,0.00708951063587645,0.0321219332018609,-2.71553270459932
"C2orf49",-0.321035155677654,7.17730622485207,-3.11694542973088,0.00709571164552853,0.0321415880188034,-2.71637161370945
"CT45A5",-0.314043545787545,3.65980478106509,-3.11688361236168,0.00709660668231699,0.0321415880188034,-2.71649263795179
"EFNA2",-0.407841250915752,6.53090260946746,-3.11599209991187,0.0071095270537594,0.0321938502121566,-2.71823796441194
"SIK3",-0.450194922161173,7.55423046449704,-3.11587662723413,0.00711120225657852,0.03219518084578,-2.71846401996798
"FXR1",0.317425490842492,10.1627502485207,3.11534220231229,0.0071189604257953,0.0322240455707926,-2.71951021836682
"DEFB132",-0.411191949633698,5.29505490236686,-3.11520680690362,0.00712092726810824,0.0322266896772425,-2.71977526507675
"ABLIM3",0.609309366300369,8.7624450591716,3.11477988819463,0.00712713248318186,0.0322485103446942,-2.72061097626641
"ZER1",-0.318288089743587,7.71299511242603,-3.11452014960997,0.00713091036654795,0.032259341598046,-2.72111941472842
"CCDC155",-0.352461967032965,6.0890095591716,-3.114236317542,0.00713504094962985,0.0322717639070489,-2.72167500697609
"SRP68",0.358385635531141,9.77867364497041,3.11398918713961,0.00713863934084761,0.0322817747607946,-2.72215874903071
"VAV1",-0.372764393772893,4.68373230177515,-3.11387348129862,0.00714032471459489,0.0322831325165981,-2.72238523334743
"LOXL4",-0.75561012271062,6.38620405325444,-3.11289287899765,0.00715462397403797,0.0323415091083986,-2.72430461433433
"C17orf80",0.370385360805863,6.42130325443787,3.11238737732149,0.00716200630178261,0.0323686020701274,-2.72529401251727
"CDCA7",0.759389146520147,6.41138033136095,3.11206536568577,0.00716671286914588,0.0323835938040293,-2.72592425699706
"ZNF91",0.710737459706962,6.1759584704142,3.11141610219687,0.00717621188465911,0.0324202307415681,-2.72719496427079
"RNA5SP32",-0.506393410256409,6.1783291183432,-3.11029928219405,0.00719258055438298,0.0324878827482566,-2.72938063198583
"AIRE",-0.460498283882783,6.77329905029586,-3.10994196834334,0.00719782530400063,0.0324967584905519,-2.73007987976174
"ZNF578",0.957384572344323,2.57449296745562,3.10981778785619,0.00719964894294644,0.0324967584905519,-2.73032289200622
"AP3B1",0.323140523809521,8.76752369230769,3.10980904058045,0.00719977741730418,0.0324967584905519,-2.73034000972292
"RNA5SP132",-0.488461056776556,5.35662940236686,-3.10978552936144,0.00720012274617969,0.0324967584905519,-2.73038601924611
"HIST1H2BH",0.897779628205124,7.94305428994083,3.10952739374226,0.00720391527485609,0.0325075805055317,-2.73089116504862
"CDKN2AIPNL",0.496683623626375,6.46297045266272,3.10941956597751,0.00720550006440549,0.0325084378631628,-2.73110217090676
"FHL1",-1.08606511355311,8.18232172781065,-3.10838824048856,0.00722067528605341,0.0325705978115051,-2.73312027882318
"SYNCRIP",0.300792022893774,8.02949864792899,3.10820737770145,0.00722333980357072,0.0325763120746561,-2.7334741796557
"YIPF5",0.375835478021976,9.87980224260355,3.10787429561259,0.00722824939564678,0.0325921471588972,-2.73412592320264
"CCNO",-0.459223673992673,5.80847795266272,-3.10776316412638,0.00722988819396595,0.0325926234835641,-2.73434337180069
"POLQ",0.932591489010987,5.74387208284024,3.10763028528634,0.00723184817074545,0.0325926234835641,-2.73460337101583
"RNF38",-0.440178865384614,7.93425221597633,-3.10758269573637,0.00723255024915235,0.0325926234835641,-2.7346964872448
"ZNF449",0.457812016483517,5.99866276035503,3.10747576359376,0.00723412804155989,0.0325934317155686,-2.73490571532589
"FAM49A",-0.848881155677656,4.53961830177515,-3.10714165915552,0.0072390599693967,0.0326093488030013,-2.73555942966853
"RARRES3",-0.9179360970696,5.6737729112426,-3.10575716515123,0.0072595327674934,0.0326952522148732,-2.73826820942742
"RN7SKP78",-0.374031467032967,4.62358175147929,-3.10528931858046,0.00726646382362555,0.0327201453510898,-2.73918350439819
"HES2",-0.35709674175824,6.00879659171598,-3.10515088763137,0.00726851590339953,0.0327217471577489,-2.73945432558173
"ASIC1",-0.335922281135532,5.38587791420118,-3.10507592064224,0.00726962744166232,0.0327217471577489,-2.73960098724971
"RNU1-136P",-0.336861402930402,5.61297985798817,-3.10478930369386,0.00727387866888978,0.0327304640332664,-2.74016170400053
"COX7A2",0.535146261904762,8.55214453846154,3.10475600932392,0.00727437266453512,0.0327304640332664,-2.74022683805862
"STRBP",0.621085990842491,5.32208955621302,3.10433278162829,0.00728065507075474,0.032752408364038,-2.74105479021104
"FANCD2",0.875182144688647,6.60251316568047,3.10408865282559,0.00728428136236909,0.0327623978604277,-2.74153236473063
"CYP39A1",-0.330418203296703,2.46256484023669,-3.1036341891791,0.00729103671915967,0.0327864543340641,-2.74242138530502
"SP140L",0.275087216117219,7.08754570414201,3.10337024466092,0.00729496295030188,0.0327931459769267,-2.74293770129112
"FAM171B",-0.545753778388277,8.12448920118343,-3.10334498379158,0.00729533882054168,0.0327931459769267,-2.74298711498217
"KREMEN1",-0.628781078754574,5.78803079881657,-3.10324123275708,0.00729688278922394,0.0327937615056773,-2.74319006527807
"TERT",-0.400870018315017,6.58767042011834,-3.10298080160399,0.00730075981065737,0.032804860016771,-2.743699496133
"TSC22D3",0.721582007326006,7.74038081656805,3.10240364769841,0.00730935911051313,0.0328310578706315,-2.74482844059837
"TPM4",-0.612688688644683,9.92832670414201,-3.10240040564306,0.00730940744371678,0.0328310578706315,-2.74483478212005
"LOC101927122",-0.321512020146519,3.98239940828402,-3.10148994646136,0.00732299324060378,0.0328857424776016,-2.74661560657668
"ZNF529",0.581899410256411,6.39560565088757,3.10088134078549,0.00733208869982818,0.0329202449098238,-2.74780596007595
"OSR2",-0.781550340659339,6.44435549112426,-3.10064279075747,0.00733565681105606,0.0329299216670423,-2.74827252048414
"SIGLEC10",-0.327610948717949,5.22072167751479,-3.10026440503287,0.00734132002963852,0.0329489978684354,-2.74901255970944
"TSEN15",-0.40382769230769,8.14973660355029,-3.09972708020906,0.0073493694710328,0.0329780247782432,-2.75006341860124
"RNU6-953P",-0.351497119047618,2.80001638461538,-3.09964383205795,0.00735061735628667,0.0329780247782432,-2.75022622580594
"OR5AN1",-0.307842232600732,2.99020018934911,-3.09933253237203,0.00735528557493669,0.0329926175702559,-2.7508350225395
"ZNRD1-AS1",0.456217210622712,3.91487705325444,3.09910341147012,0.00735872331797312,0.0330016864290936,-2.75128309778656
"TPSG1",-0.398378036630036,5.99447837869822,-3.09897400828507,0.00736066559135759,0.0330040463520145,-2.75153615941884
"RNU6-946P",0.563745771062273,3.61677628994083,3.09843163514947,0.0073688118309795,0.0330342176081245,-2.75259680507018
"TEN1",-0.379578406593406,7.31380298816568,-3.09821282709446,0.00737210076349405,0.0330426062489915,-2.75302468806597
"MSANTD3",0.437115884615389,9.56072733136095,3.09775657184289,0.00737896345637448,0.0330670065906018,-2.75391688422045
"ANO1",-1.01082729578754,7.6699545887574,-3.09689570478616,0.00739192922923158,0.0331187417427337,-2.75560021897793
"TOE1",0.541826882783883,7.24675324260355,3.09596800146825,0.00740592681117048,0.0331750790290122,-2.75741414236253
"DEFB116",-0.334093747252746,2.61209324852071,-3.09550389261853,0.00741293929512806,0.0332001107132109,-2.75832156692313
"RNF14",0.476154375457876,8.8382611183432,3.09537508927529,0.00741488661915932,0.0332024519563394,-2.75857339818986
"CRHR1",-0.401736344322342,5.28990815976331,-3.09525172953413,0.00741675211685508,0.0332044259676414,-2.75881458440879
"PSD",-0.340738514652013,5.64258428994083,-3.09500261079625,0.00742052080684825,0.0332149180805094,-2.75930164198207
"RNF141",-0.818218930402929,8.42846921893491,-3.09487504361843,0.00742245138572004,0.0332171801933519,-2.75955104841993
"SMARCC2",-0.365737771062268,8.75576824852071,-3.09465150611559,0.00742583555753826,0.0332259453521874,-2.75998808145282
"CAMKK1",0.409607029304031,5.93849534319527,3.09444529041802,0.00742895884168731,0.0332335400620357,-2.76039124351756
"EIF4A2",0.330501943223444,10.0151856331361,3.09412413265726,0.00743382558695942,0.0332489297553758,-2.7610191125737
"RNU4ATAC15P",-0.37955473992674,3.12634237278107,-3.09382940089488,0.0074382946472856,0.0332624328206719,-2.76159530705274
"CCL13",-0.767510967948716,4.35225586094675,-3.09371439955898,0.00744003914805672,0.0332624328206719,-2.76182012934671
"HSF2",0.426351470695971,7.10589781065089,3.09364276237896,0.00744112604483559,0.0332624328206719,-2.76196017588914
"GUCA2A",-0.393371336996335,5.31797143786982,-3.09298598412655,0.00745109814989045,0.0332972655662234,-2.76324410959016
"HOXB13",-0.323540695970697,5.11552550295858,-3.09294138840636,0.00745177574091137,0.0332972655662234,-2.76333128767236
"ALDH1A2",-0.381331122710622,4.3780705147929,-3.09270759364226,0.00745532903262745,0.0333067574781384,-2.76378831803696
"EIF2S2P3",0.398500346153846,5.87564100591716,3.09184973500612,0.00746838138378894,0.0333586747627384,-2.76546523236411
"VPS37A",0.42612160989011,8.00613547928994,3.09158852044888,0.00747236024876148,0.0333700517949576,-2.7659758278879
"NEURL1",-0.382686677655676,5.85593842899408,-3.09089981979297,0.00748286068377,0.0334105429035684,-2.76732198866936
"SLC38A3",-0.385409879120878,4.93437555029586,-3.09071839631625,0.00748562922071375,0.0334165026330541,-2.76767659609988
"MGST3",0.624457042124543,9.11403750295858,3.09012447729394,0.00749469954384541,0.0334505864167761,-2.76883743191158
"SNORA29",0.628366361721613,4.70940314497041,3.08979036043906,0.00749980693638585,0.0334669730550153,-2.76949045574162
"YAE1D1",0.462785186813186,7.4720775147929,3.08967821891862,0.00750152192877749,0.0334682181458685,-2.76970963066813
"IGLJCOR18",-0.341247205128204,5.70509625147929,-3.08954345422855,0.0075035834115711,0.0334710083394235,-2.76997301934833
"FBXL13",0.270164256410256,3.1373524260355,3.08929842086285,0.00750733309588112,0.0334800931240704,-2.77045191503018
"BACE1",-0.450674505494502,8.48541550295858,-3.08922264706348,0.0075084930175276,0.0334800931240704,-2.77060000658291
"SNORD61",0.891883930402932,3.07917478106509,3.08887194132568,0.00751386381446538,0.0334915053258906,-2.77128541296766
"ERICH1",0.367127635531139,6.89149629881657,3.08886785954997,0.0075139263461227,0.0334915053258906,-2.77129339014893
"CACNB3",-0.388585915750912,7.93983739053254,-3.08874983838563,0.00751573461923777,0.0334931599943738,-2.77152404283424
"ASB1",0.571827175824176,8.55136275147929,3.08844487589711,0.00752040912058865,0.0335075846632689,-2.77212003306111
"LOC102725070",0.383513397435897,2.65694587573965,3.08788385737082,0.00752901597147275,0.0335395212628278,-2.77321640477269
